Latitude,Longitude,Altitude,Date,Time,Seg
33.889292,-84.304316,296.1,2013/08/09,09:38:15,1
33.889337,-84.304206,297.7,2013/08/09,09:38:18,1
33.889411,-84.304122,299.1,2013/08/09,09:38:20,1
33.889477,-84.304062,300.6,2013/08/09,09:38:24,1
33.88956,-84.303945,301.9,2013/08/09,09:38:27,1
33.889612,-84.303835,303,2013/08/09,09:38:29,1
33.889671,-84.303725,304.1,2013/08/09,09:38:32,1
33.88972,-84.303623,304.9,2013/08/09,09:38:34,1
33.889801,-84.303545,305.5,2013/08/09,09:38:37,1
33.889834,-84.303444,306.1,2013/08/09,09:38:40,1
33.889863,-84.303312,306.9,2013/08/09,09:38:42,1
33.889924,-84.303211,307.8,2013/08/09,09:38:45,1
33.889988,-84.303134,308.5,2013/08/09,09:38:48,1
33.890026,-84.303043,309.2,2013/08/09,09:38:50,1
33.890077,-84.302964,309.8,2013/08/09,09:38:52,1
33.89013,-84.302842,310.5,2013/08/09,09:38:55,1
33.890226,-84.302725,311.4,2013/08/09,09:38:58,1
33.890293,-84.302627,312.4,2013/08/09,09:39:01,1
33.890344,-84.302537,313.4,2013/08/09,09:39:03,1
33.890435,-84.302449,314.1,2013/08/09,09:39:06,1
33.890523,-84.302367,314.5,2013/08/09,09:39:09,1
33.890607,-84.302279,314.4,2013/08/09,09:39:12,1
33.890693,-84.302214,314.3,2013/08/09,09:39:16,1
33.890767,-84.302129,314,2013/08/09,09:39:19,1
33.890848,-84.302038,313.6,2013/08/09,09:39:22,1
33.890947,-84.301946,313,2013/08/09,09:39:25,1
33.891015,-84.301889,312.3,2013/08/09,09:39:27,1
33.891098,-84.301813,311.6,2013/08/09,09:39:30,1
33.891179,-84.301722,310.7,2013/08/09,09:39:33,1
33.891245,-84.301659,309.8,2013/08/09,09:39:35,1
33.891338,-84.30157,309,2013/08/09,09:39:38,1
33.891433,-84.301482,308.3,2013/08/09,09:39:41,1
33.891524,-84.301397,307.7,2013/08/09,09:39:44,1
33.891616,-84.301315,307,2013/08/09,09:39:47,1
33.891716,-84.301225,306.4,2013/08/09,09:39:50,1
33.891789,-84.301166,306.1,2013/08/09,09:39:52,1
33.891866,-84.301105,305.9,2013/08/09,09:39:54,1
33.891939,-84.301042,305.7,2013/08/09,09:39:56,1
33.892043,-84.300952,305.4,2013/08/09,09:39:59,1
33.892113,-84.30088,305.4,2013/08/09,09:40:01,1
33.892188,-84.300819,305.4,2013/08/09,09:40:03,1
33.892271,-84.300743,305.4,2013/08/09,09:40:05,1
33.892367,-84.300669,305.4,2013/08/09,09:40:07,1
33.892465,-84.300597,305.5,2013/08/09,09:40:09,1
33.892564,-84.30052,305.6,2013/08/09,09:40:11,1
33.89267,-84.300445,305.9,2013/08/09,09:40:13,1
33.892766,-84.300378,305.9,2013/08/09,09:40:15,1
33.892841,-84.300307,305.9,2013/08/09,09:40:17,1
33.892939,-84.300224,305.9,2013/08/09,09:40:19,1
33.893005,-84.300154,306.1,2013/08/09,09:40:21,1
33.893078,-84.300102,306.1,2013/08/09,09:40:23,1
33.893169,-84.300048,306.2,2013/08/09,09:40:25,1
33.893255,-84.299978,306.1,2013/08/09,09:40:27,1
33.893329,-84.299914,306.2,2013/08/09,09:40:29,1
33.893424,-84.299833,306.2,2013/08/09,09:40:31,1
33.893499,-84.299754,306.1,2013/08/09,09:40:33,1
33.893586,-84.299671,306,2013/08/09,09:40:36,1
33.893676,-84.299582,305.8,2013/08/09,09:40:39,1
33.893753,-84.299497,305.6,2013/08/09,09:40:42,1
33.893818,-84.299387,305.4,2013/08/09,09:40:45,1
33.893897,-84.299267,305.2,2013/08/09,09:40:47,1
33.893963,-84.299138,305.1,2013/08/09,09:40:49,1
33.893992,-84.299024,305.3,2013/08/09,09:40:51,1
33.894046,-84.298886,305.5,2013/08/09,09:40:53,1
33.89409,-84.298779,305.6,2013/08/09,09:40:55,1
33.894135,-84.298653,305.7,2013/08/09,09:40:57,1
33.894167,-84.298545,306,2013/08/09,09:40:59,1
33.894213,-84.29846,306.1,2013/08/09,09:41:07,1
33.894265,-84.298367,306.5,2013/08/09,09:41:10,1
33.894365,-84.298348,307,2013/08/09,09:41:13,1
33.894485,-84.29836,307.7,2013/08/09,09:41:15,1
33.894598,-84.298396,308.3,2013/08/09,09:41:18,1
33.894687,-84.298411,308.7,2013/08/09,09:41:21,1
33.894776,-84.298433,308.9,2013/08/09,09:41:23,1
33.894858,-84.298445,309,2013/08/09,09:41:24,1
33.894948,-84.298455,309.1,2013/08/09,09:41:26,1
33.89504,-84.298474,309.2,2013/08/09,09:41:28,1
33.89513,-84.298486,309,2013/08/09,09:41:30,1
33.895244,-84.2985,308.9,2013/08/09,09:41:32,1
33.895343,-84.298498,308.8,2013/08/09,09:41:34,1
33.895447,-84.298491,308.3,2013/08/09,09:41:36,1
33.895569,-84.298486,307.7,2013/08/09,09:41:39,1
33.895662,-84.298502,307.2,2013/08/09,09:41:41,1
33.895735,-84.298548,306.3,2013/08/09,09:41:42,1
33.895809,-84.298588,305.5,2013/08/09,09:41:44,1
33.895896,-84.298622,304.5,2013/08/09,09:41:46,1
33.895997,-84.298668,303.2,2013/08/09,09:41:49,1
33.896072,-84.298736,302.1,2013/08/09,09:41:50,1
33.896149,-84.298804,300.8,2013/08/09,09:41:53,1
33.896235,-84.298925,299.5,2013/08/09,09:41:54,1
33.896326,-84.299043,298.1,2013/08/09,09:41:56,1
33.896404,-84.299151,296.7,2013/08/09,09:41:58,1
33.89649,-84.299267,295.3,2013/08/09,09:42:00,1
33.896579,-84.299377,293.8,2013/08/09,09:42:02,1
33.896666,-84.299497,292.5,2013/08/09,09:42:04,1
33.896736,-84.299606,291.3,2013/08/09,09:42:06,1
33.896822,-84.299716,290.1,2013/08/09,09:42:08,1
33.896913,-84.299845,289.3,2013/08/09,09:42:10,1
33.897019,-84.29998,288.3,2013/08/09,09:42:12,1
33.897124,-84.300117,287.4,2013/08/09,09:42:14,1
33.897233,-84.300285,286.5,2013/08/09,09:42:16,1
33.897336,-84.300419,285.5,2013/08/09,09:42:18,1
33.89744,-84.300553,284.5,2013/08/09,09:42:20,1
33.897532,-84.300683,283.5,2013/08/09,09:42:22,1
33.897642,-84.300823,282.5,2013/08/09,09:42:24,1
33.897727,-84.300954,281.4,2013/08/09,09:42:26,1
33.897799,-84.301059,280.3,2013/08/09,09:42:28,1
33.897881,-84.301186,279.3,2013/08/09,09:42:30,1
33.897956,-84.301275,278.2,2013/08/09,09:42:32,1
33.898013,-84.30136,277,2013/08/09,09:42:34,1
33.898066,-84.301453,276,2013/08/09,09:42:36,1
33.898122,-84.301545,275.1,2013/08/09,09:42:38,1
33.898133,-84.301659,274.5,2013/08/09,09:42:41,1
33.898211,-84.301692,273.9,2013/08/09,09:42:43,1
33.898285,-84.301772,273.3,2013/08/09,09:42:46,1
33.898381,-84.301738,272.8,2013/08/09,09:42:49,1
33.898457,-84.301651,272.6,2013/08/09,09:42:52,1
33.898549,-84.301566,272.4,2013/08/09,09:42:56,1
33.898619,-84.301493,272.4,2013/08/09,09:42:58,1
33.898689,-84.30142,272.5,2013/08/09,09:43:00,1
33.898768,-84.301357,273,2013/08/09,09:43:02,1
33.898832,-84.301294,273.2,2013/08/09,09:43:04,1
33.898912,-84.301228,273.4,2013/08/09,09:43:06,1
33.898988,-84.301157,273.7,2013/08/09,09:43:08,1
33.899066,-84.301057,274,2013/08/09,09:43:10,1
33.899148,-84.300981,274.5,2013/08/09,09:43:12,1
33.899234,-84.300909,275.1,2013/08/09,09:43:14,1
33.899306,-84.300824,275.6,2013/08/09,09:43:16,1
33.89938,-84.300739,276.2,2013/08/09,09:43:18,1
33.899468,-84.300653,276.7,2013/08/09,09:43:20,1
33.899537,-84.300586,277.2,2013/08/09,09:43:22,1
33.899614,-84.300504,277.8,2013/08/09,09:43:24,1
33.899694,-84.30044,278.2,2013/08/09,09:43:26,1
33.899763,-84.300367,278.7,2013/08/09,09:43:28,1
33.899825,-84.300291,279.1,2013/08/09,09:43:30,1
33.8999,-84.300231,279.3,2013/08/09,09:43:32,1
33.899967,-84.300136,279.4,2013/08/09,09:43:35,1
33.900029,-84.300018,279.3,2013/08/09,09:43:38,1
33.900093,-84.299938,279,2013/08/09,09:43:41,1
33.900141,-84.300033,278.6,2013/08/09,09:43:56,1
33.900204,-84.300151,278.1,2013/08/09,09:44:00,1
33.900244,-84.300236,277.6,2013/08/09,09:44:01,1
33.900306,-84.300324,277,2013/08/09,09:44:03,1
33.900363,-84.300406,276.2,2013/08/09,09:44:05,1
33.900403,-84.300492,275.4,2013/08/09,09:44:07,1
33.900422,-84.30063,274.5,2013/08/09,09:44:11,1
33.900374,-84.300731,273.6,2013/08/09,09:44:13,1
33.900282,-84.300764,272.6,2013/08/09,09:44:18,1
33.900188,-84.300829,271.8,2013/08/09,09:44:21,1
33.900073,-84.300849,271.1,2013/08/09,09:44:25,1
33.899988,-84.300884,270.2,2013/08/09,09:44:27,1
33.899898,-84.300971,269.2,2013/08/09,09:44:29,1
33.899808,-84.301042,268.4,2013/08/09,09:44:31,1
33.899731,-84.301125,268,2013/08/09,09:44:33,1
33.899662,-84.301196,267.8,2013/08/09,09:44:35,1
33.899597,-84.301285,267.9,2013/08/09,09:44:37,1
33.899585,-84.301418,268.1,2013/08/09,09:44:41,1
33.899635,-84.301518,268.1,2013/08/09,09:44:43,1
33.899646,-84.30142,268.2,2013/08/09,09:45:27,1
33.899554,-84.301454,268.3,2013/08/09,09:45:29,1
33.899481,-84.301513,268.6,2013/08/09,09:45:35,1
33.899481,-84.301513,269.2,2013/08/09,09:50:07,1
33.89962,-84.301491,275,2013/08/09,09:57:26,1
33.899694,-84.301566,275.5,2013/08/09,09:58:11,1
33.899645,-84.301654,275.8,2013/08/09,09:58:16,1
33.899581,-84.301759,276.2,2013/08/09,09:58:20,1
33.899495,-84.301834,276.5,2013/08/09,09:58:24,1
33.899559,-84.301938,276.8,2013/08/09,09:58:28,1
33.899639,-84.302023,277.3,2013/08/09,09:58:32,1
33.899702,-84.302087,278,2013/08/09,09:58:35,1
33.89976,-84.30217,278.5,2013/08/09,09:58:38,1
33.899826,-84.302241,279.2,2013/08/09,09:58:41,1
33.899896,-84.302323,279.8,2013/08/09,09:58:45,1
33.89997,-84.302415,280.2,2013/08/09,09:58:49,1
33.900027,-84.302514,280.4,2013/08/09,09:58:53,1
33.900049,-84.302631,280.8,2013/08/09,09:58:57,1
33.89998,-84.302722,281,2013/08/09,09:59:01,1
33.899903,-84.302755,281.1,2013/08/09,09:59:04,1
33.899812,-84.30278,281.3,2013/08/09,09:59:07,1
33.899719,-84.302781,281.5,2013/08/09,09:59:10,1
33.899656,-84.302717,281.5,2013/08/09,09:59:12,1
33.89956,-84.302706,281.6,2013/08/09,09:59:15,1
33.899459,-84.302671,281.7,2013/08/09,09:59:18,1
33.899364,-84.302635,281.7,2013/08/09,09:59:21,1
33.899278,-84.302611,281.9,2013/08/09,09:59:24,1
33.89919,-84.302594,282,2013/08/09,09:59:27,1
33.899097,-84.302578,282.1,2013/08/09,09:59:30,1
33.899024,-84.302535,282.2,2013/08/09,09:59:32,1
33.898942,-84.302503,282.2,2013/08/09,09:59:34,1
33.898872,-84.302452,281.8,2013/08/09,09:59:36,1
33.898758,-84.302381,281.3,2013/08/09,09:59:39,1
33.898683,-84.302312,280.6,2013/08/09,09:59:41,1
33.898609,-84.302247,279.7,2013/08/09,09:59:43,1
33.898555,-84.302169,278.8,2013/08/09,09:59:45,1
33.898488,-84.302094,277.9,2013/08/09,09:59:48,1
33.898417,-84.302023,276.9,2013/08/09,10:00:54,1
33.898331,-84.30189,276,2013/08/09,10:00:58,1
33.898266,-84.301759,275.3,2013/08/09,10:01:01,1
33.898211,-84.301671,274.6,2013/08/09,10:01:03,1
33.898142,-84.3016,274.1,2013/08/09,10:01:05,1
33.898076,-84.301526,273.8,2013/08/09,10:01:09,1
33.898018,-84.301442,273.8,2013/08/09,10:01:11,1
33.897956,-84.30135,273.9,2013/08/09,10:01:14,1
33.897884,-84.301273,274,2013/08/09,10:01:17,1
33.897819,-84.301172,274,2013/08/09,10:01:22,1
33.897759,-84.301079,274.2,2013/08/09,10:01:27,1
33.897711,-84.300994,274.5,2013/08/09,10:01:32,1
33.897663,-84.300899,274.7,2013/08/09,10:01:37,1
33.897606,-84.300823,275,2013/08/09,10:01:41,1
33.897532,-84.300743,274.9,2013/08/09,10:01:45,1
33.897461,-84.300664,274.9,2013/08/09,10:01:49,1
33.897409,-84.300587,274.7,2013/08/09,10:01:53,1
33.897354,-84.300513,274.6,2013/08/09,10:01:56,1
33.897293,-84.300423,274.8,2013/08/09,10:02:00,1
33.897283,-84.300326,275,2013/08/09,10:02:04,1
33.897225,-84.300244,275.4,2013/08/09,10:02:07,1
33.89715,-84.30015,275.9,2013/08/09,10:02:10,1
33.897086,-84.300087,276.4,2013/08/09,10:02:14,1
33.897007,-84.300004,277,2013/08/09,10:02:18,1
33.896947,-84.299937,277.7,2013/08/09,10:02:21,1
33.896887,-84.299835,278.7,2013/08/09,10:02:25,1
33.89683,-84.299758,279.6,2013/08/09,10:02:29,1
33.89676,-84.299676,280.7,2013/08/09,10:02:34,1
33.896715,-84.299585,281.8,2013/08/09,10:02:39,1
33.896658,-84.299508,282.2,2013/08/09,10:02:43,1
33.896604,-84.299413,282.5,2013/08/09,10:02:48,1
33.896562,-84.299297,282.6,2013/08/09,10:02:52,1
33.896492,-84.299183,282.3,2013/08/09,10:02:56,1
33.896405,-84.299106,281.6,2013/08/09,10:03:00,1
33.89632,-84.299046,281.1,2013/08/09,10:03:02,1
33.896256,-84.298958,280.3,2013/08/09,10:03:05,1
33.89618,-84.298895,279.5,2013/08/09,10:03:08,1
33.896064,-84.298761,278.7,2013/08/09,10:03:13,1
33.895946,-84.298668,278,2013/08/09,10:03:16,1
33.895882,-84.298606,277.1,2013/08/09,10:03:18,1
33.895805,-84.298555,276.6,2013/08/09,10:03:20,1
33.895711,-84.298511,276.3,2013/08/09,10:03:22,1
33.89562,-84.298523,276.1,2013/08/09,10:03:24,1
33.895504,-84.298499,276.2,2013/08/09,10:03:26,1
33.8954,-84.298491,276.4,2013/08/09,10:03:28,1
33.895272,-84.29845,276.5,2013/08/09,10:03:31,1
33.89516,-84.298423,276.7,2013/08/09,10:03:33,1
33.895053,-84.298394,276.9,2013/08/09,10:03:35,1
33.894913,-84.298396,277.2,2013/08/09,10:03:37,1
33.894814,-84.298384,277.5,2013/08/09,10:03:39,1
33.894732,-84.298375,277.9,2013/08/09,10:03:41,1
33.894622,-84.298381,278.3,2013/08/09,10:03:44,1
33.894537,-84.298377,278.8,2013/08/09,10:03:46,1
33.894431,-84.2984,279.2,2013/08/09,10:03:48,1
33.89434,-84.298448,279.8,2013/08/09,10:03:52,1
33.894275,-84.298514,280.7,2013/08/09,10:03:54,1
33.894226,-84.298645,281.5,2013/08/09,10:03:57,1
33.894192,-84.298739,282.3,2013/08/09,10:03:59,1
33.89415,-84.298848,282.9,2013/08/09,10:04:01,1
33.894108,-84.298958,283.5,2013/08/09,10:04:03,1
33.894062,-84.299074,283.9,2013/08/09,10:04:05,1
33.894033,-84.29918,284.3,2013/08/09,10:04:07,1
33.893985,-84.29929,284.7,2013/08/09,10:04:09,1
33.893925,-84.299394,284.9,2013/08/09,10:04:11,1
33.893859,-84.299498,285.1,2013/08/09,10:04:13,1
33.893805,-84.299606,284.9,2013/08/09,10:04:15,1
33.893722,-84.299689,284.6,2013/08/09,10:04:17,1
33.893624,-84.299795,284.3,2013/08/09,10:04:19,1
33.893531,-84.2999,283.8,2013/08/09,10:04:22,1
33.893433,-84.299954,283.2,2013/08/09,10:04:24,1
33.893345,-84.299932,282.7,2013/08/09,10:04:25,1
33.89329,-84.300032,282.3,2013/08/09,10:04:27,1
33.893239,-84.300123,282,2013/08/09,10:04:28,1
33.893125,-84.300207,281.6,2013/08/09,10:04:30,1
33.89301,-84.300278,281.2,2013/08/09,10:04:32,1
33.892895,-84.300385,280.9,2013/08/09,10:04:34,1
33.892789,-84.300492,280.8,2013/08/09,10:04:36,1
33.892683,-84.300577,280.9,2013/08/09,10:04:38,1
33.892578,-84.300664,280.8,2013/08/09,10:04:40,1
33.892483,-84.300776,280.9,2013/08/09,10:04:42,1
33.892381,-84.300855,281.1,2013/08/09,10:04:44,1
33.892289,-84.300925,281.3,2013/08/09,10:04:46,1
33.892186,-84.300988,281.3,2013/08/09,10:04:48,1
33.892103,-84.30104,281.2,2013/08/09,10:04:50,1
33.892031,-84.30112,281.2,2013/08/09,10:04:52,1
33.891955,-84.301195,281.3,2013/08/09,10:04:54,1
33.891828,-84.30125,281.3,2013/08/09,10:04:56,1
33.891763,-84.301311,281.2,2013/08/09,10:04:58,1
33.891666,-84.301352,281.1,2013/08/09,10:05:00,1
33.891572,-84.301475,280.9,2013/08/09,10:05:02,1
33.891462,-84.301547,280.8,2013/08/09,10:05:05,1
33.891398,-84.301641,280.8,2013/08/09,10:05:07,1
33.891322,-84.301722,280.9,2013/08/09,10:05:09,1
33.891208,-84.301795,281.1,2013/08/09,10:05:11,1
33.891102,-84.301849,281.4,2013/08/09,10:05:13,1
33.891005,-84.301934,281.6,2013/08/09,10:05:15,1
33.890915,-84.302022,281.7,2013/08/09,10:05:17,1
33.890809,-84.302133,282,2013/08/09,10:05:19,1
33.890714,-84.302219,282.1,2013/08/09,10:05:20,1
33.890607,-84.302305,282.3,2013/08/09,10:05:22,1
33.890485,-84.302422,282.5,2013/08/09,10:05:24,1
33.890441,-84.302504,282.7,2013/08/09,10:05:25,1
33.89033,-84.302612,282.8,2013/08/09,10:05:27,1
33.890246,-84.302747,282.8,2013/08/09,10:05:29,1
33.89017,-84.302881,282.8,2013/08/09,10:05:31,1
33.890108,-84.303024,282.6,2013/08/09,10:05:33,1
33.890075,-84.30312,282.6,2013/08/09,10:05:34,1
33.890003,-84.30323,282.7,2013/08/09,10:05:36,1
33.889909,-84.303373,282.6,2013/08/09,10:05:38,1
33.889844,-84.303528,282.4,2013/08/09,10:05:40,1
33.889751,-84.303653,282.2,2013/08/09,10:05:42,1
33.889716,-84.303741,281.9,2013/08/09,10:05:43,1
33.889642,-84.303883,281.8,2013/08/09,10:05:45,1
33.889534,-84.303997,281.6,2013/08/09,10:05:47,1
33.889464,-84.304127,281.4,2013/08/09,10:05:49,1
33.889406,-84.304234,281.1,2013/08/09,10:05:51,1
33.88936,-84.304346,281.1,2013/08/09,10:05:54,1
33.88928,-84.304375,281.3,2013/08/09,10:06:07,1
33.889166,-84.304374,281.5,2013/08/09,10:06:11,1
33.889086,-84.304406,281.7,2013/08/09,10:06:15,1
33.889001,-84.304435,281.9,2013/08/09,10:06:21,1
33.888892,-84.304457,282.2,2013/08/09,10:06:24,1
33.888819,-84.304542,282.6,2013/08/09,10:06:26,1
33.888721,-84.304626,282.9,2013/08/09,10:06:29,1
33.888664,-84.304717,283.2,2013/08/09,10:06:32,1
33.888667,-84.304814,283.5,2013/08/09,10:06:36,1
33.888658,-84.30494,284,2013/08/09,10:06:40,1
33.888652,-84.305049,283.9,2013/08/09,10:06:43,1
33.888633,-84.305198,283.4,2013/08/09,10:06:46,1
33.88862,-84.305316,283,2013/08/09,10:06:49,1
33.888621,-84.305415,282.8,2013/08/09,10:06:51,1
33.888608,-84.305515,282.5,2013/08/09,10:06:54,1
33.888605,-84.305621,281.8,2013/08/09,10:07:00,1
33.88793,-84.30551,281.6,2013/08/09,10:07:32,1
33.887915,-84.305406,281.6,2013/08/09,10:07:36,1
33.887998,-84.305403,281.6,2013/08/09,10:07:40,1
33.888088,-84.305409,281.9,2013/08/09,10:07:46,1
33.888045,-84.305501,282.1,2013/08/09,10:07:53,1
33.887937,-84.305422,282.7,2013/08/09,10:07:54,1
33.887877,-84.305521,283.7,2013/08/09,10:07:59,1
33.887805,-84.305575,284,2013/08/09,10:08:05,1
33.887829,-84.305701,284.3,2013/08/09,10:08:16,1
33.887856,-84.305816,284.8,2013/08/09,10:08:27,1
33.887694,-84.305959,286.1,2013/08/09,10:08:29,1
33.887609,-84.306096,286.5,2013/08/09,10:08:31,1
33.749087,-84.357538,309,2013/08/09,13:54:31,NA
33.749086,-84.357538,309,2013/08/09,13:54:32,1
33.749143,-84.357455,309.4,2013/08/09,13:56:24,1
33.749146,-84.357354,309.7,2013/08/09,13:56:27,1
33.749164,-84.357246,309.6,2013/08/09,13:56:30,1
33.749165,-84.357122,309.5,2013/08/09,13:56:34,1
33.749134,-84.357025,309.5,2013/08/09,13:56:38,1
33.749205,-84.356929,309.5,2013/08/09,13:56:43,1
33.74929,-84.356917,309.5,2013/08/09,13:56:47,1
33.749313,-84.357027,309.5,2013/08/09,13:56:51,1
33.749282,-84.357138,309.5,2013/08/09,13:56:55,1
33.749246,-84.35724,309.5,2013/08/09,13:56:58,1
33.749209,-84.357331,309.4,2013/08/09,13:57:01,1
33.749161,-84.357415,308.9,2013/08/09,13:57:04,1
33.749148,-84.357541,308.5,2013/08/09,13:57:07,1
33.749143,-84.357682,308.3,2013/08/09,13:57:10,1
33.749137,-84.357804,308.1,2013/08/09,13:57:12,1
33.749114,-84.357902,307.9,2013/08/09,13:57:14,1
33.7491,-84.358015,307.7,2013/08/09,13:57:16,1
33.749077,-84.358134,307.5,2013/08/09,13:57:18,1
33.74908,-84.358266,307.4,2013/08/09,13:57:20,1
33.749087,-84.358395,307.2,2013/08/09,13:57:22,1
33.749077,-84.358509,307,2013/08/09,13:57:24,1
33.749106,-84.358602,307,2013/08/09,13:57:26,1
33.74907,-84.358724,307,2013/08/09,13:57:29,1
33.749022,-84.358857,307,2013/08/09,13:57:32,1
33.749043,-84.358974,306.9,2013/08/09,13:57:35,1
33.749028,-84.359083,306.8,2013/08/09,13:57:38,1
33.748999,-84.359185,306.7,2013/08/09,13:57:47,1
33.748895,-84.359225,306.6,2013/08/09,13:57:51,1
33.748813,-84.35923,306.5,2013/08/09,13:57:53,1
33.748731,-84.359208,306.5,2013/08/09,13:57:55,1
33.748562,-84.359206,306.4,2013/08/09,13:57:58,1
33.748441,-84.359211,306.3,2013/08/09,13:58:00,1
33.748305,-84.359211,306.2,2013/08/09,13:58:02,1
33.74816,-84.359212,306.1,2013/08/09,13:58:04,1
33.74802,-84.359221,306,2013/08/09,13:58:06,1
33.747904,-84.359208,306,2013/08/09,13:58:08,1
33.747783,-84.359202,306,2013/08/09,13:58:10,1
33.747674,-84.359221,306,2013/08/09,13:58:12,1
33.747568,-84.359188,306,2013/08/09,13:58:14,1
33.747471,-84.359191,306,2013/08/09,13:58:16,1
33.747376,-84.359183,306,2013/08/09,13:58:18,1
33.747337,-84.359068,306.4,2013/08/09,13:58:21,1
33.747347,-84.358948,306.7,2013/08/09,13:58:24,1
33.747423,-84.358865,307.1,2013/08/09,13:58:27,1
33.747484,-84.358789,307.1,2013/08/09,13:58:29,1
33.747507,-84.358668,307.1,2013/08/09,13:58:32,1
33.747513,-84.358566,307.1,2013/08/09,13:58:35,1
33.74751,-84.358455,307.1,2013/08/09,13:58:38,1
33.747513,-84.358586,307.1,2013/08/09,13:59:19,1
33.747494,-84.358693,307.1,2013/08/09,13:59:22,1
33.747476,-84.358821,307.1,2013/08/09,13:59:25,1
33.747383,-84.358875,307.1,2013/08/09,13:59:28,1
33.747285,-84.358911,306.7,2013/08/09,13:59:31,1
33.747324,-84.359004,306.4,2013/08/09,13:59:33,1
33.747421,-84.359072,306,2013/08/09,13:59:36,1
33.747521,-84.359073,306,2013/08/09,13:59:38,1
33.747616,-84.359075,306,2013/08/09,13:59:40,1
33.747723,-84.359122,306,2013/08/09,13:59:42,1
33.747866,-84.359155,306,2013/08/09,13:59:44,1
33.747982,-84.359173,306,2013/08/09,13:59:46,1
33.748103,-84.359178,306,2013/08/09,13:59:48,1
33.748226,-84.35916,306.1,2013/08/09,13:59:50,1
33.748351,-84.359192,306.2,2013/08/09,13:59:52,1
33.748469,-84.359196,306.3,2013/08/09,13:59:54,1
33.748593,-84.359179,306.4,2013/08/09,13:59:56,1
33.748714,-84.359157,306.5,2013/08/09,13:59:58,1
33.748857,-84.359137,306.5,2013/08/09,14:00:00,1
33.748943,-84.359199,306.6,2013/08/09,14:00:03,1
33.749035,-84.359269,306.7,2013/08/09,14:00:06,1
33.749038,-84.359394,306.8,2013/08/09,14:00:10,1
33.749017,-84.35954,306.9,2013/08/09,14:00:13,1
33.74899,-84.359661,307.2,2013/08/09,14:00:16,1
33.748979,-84.359805,307.4,2013/08/09,14:00:19,1
33.748955,-84.359915,307.5,2013/08/09,14:00:21,1
33.748942,-84.360044,307.7,2013/08/09,14:00:23,1
33.748925,-84.360158,307.9,2013/08/09,14:00:25,1
33.748935,-84.360295,308.1,2013/08/09,14:00:27,1
33.74892,-84.360437,308,2013/08/09,14:00:29,1
33.7489,-84.360575,307.9,2013/08/09,14:00:31,1
33.748891,-84.360712,307.8,2013/08/09,14:00:33,1
33.748883,-84.360868,307.5,2013/08/09,14:00:35,1
33.748869,-84.361015,307.3,2013/08/09,14:00:37,1
33.748855,-84.361159,306.8,2013/08/09,14:00:39,1
33.74883,-84.361316,306.4,2013/08/09,14:00:41,1
33.748823,-84.361465,305.6,2013/08/09,14:00:43,1
33.748793,-84.36162,304.9,2013/08/09,14:00:45,1
33.748761,-84.361758,304.2,2013/08/09,14:00:47,1
33.748732,-84.36192,303.5,2013/08/09,14:00:49,1
33.748679,-84.362037,303,2013/08/09,14:00:51,1
33.748644,-84.36214,302.5,2013/08/09,14:00:53,1
33.748608,-84.36223,302.1,2013/08/09,14:00:55,1
33.74854,-84.362333,301.8,2013/08/09,14:00:57,1
33.748467,-84.362421,301.5,2013/08/09,14:00:59,1
33.748393,-84.362542,300.8,2013/08/09,14:01:01,1
33.748328,-84.362636,300.5,2013/08/09,14:01:03,1
33.748248,-84.362718,300.4,2013/08/09,14:01:05,1
33.748137,-84.362814,300.3,2013/08/09,14:01:07,1
33.748042,-84.362884,300.3,2013/08/09,14:01:09,1
33.747974,-84.362939,300.3,2013/08/09,14:01:11,1
33.748024,-84.363038,300.3,2013/08/09,14:01:22,1
33.748128,-84.363055,300.3,2013/08/09,14:01:25,1
33.748183,-84.362959,300.3,2013/08/09,14:01:30,1
33.74821,-84.362835,300.3,2013/08/09,14:01:34,1
33.748202,-84.362724,300.3,2013/08/09,14:01:37,1
33.748185,-84.362612,300.7,2013/08/09,14:01:40,1
33.748188,-84.362496,300.8,2013/08/09,14:01:43,1
33.748183,-84.362386,300.9,2013/08/09,14:01:46,1
33.748186,-84.362286,301,2013/08/09,14:02:13,1
33.748265,-84.362243,301,2013/08/09,14:02:16,1
33.748358,-84.362239,301.3,2013/08/09,14:02:18,1
33.748478,-84.362244,301.5,2013/08/09,14:02:21,1
33.748573,-84.362239,301.8,2013/08/09,14:02:25,1
33.748645,-84.362183,302.1,2013/08/09,14:02:28,1
33.748689,-84.362098,302.5,2013/08/09,14:02:30,1
33.748717,-84.362004,303,2013/08/09,14:02:32,1
33.748772,-84.361864,303.5,2013/08/09,14:02:35,1
33.748785,-84.361731,304.2,2013/08/09,14:02:38,1
